"connaître";-0.26046;0.03445;0.10764;0.0106;0.2877;0.08432;-0.04618;0.00253;-0.014;0.00028;-0.34733;0.24166;0.08365;0.01569;0.21327;0.12405;0.49844;0.79781;0.07014;0.0177
"pourquoi";0.01252;7e-05;0.51527;0.20721;0.49933;0.21666;0.07638;0.00589;-0.44175;0.24161;-0.0294;0.00148;0.11499;0.02529;-0.17045;0.06758;-0.06885;0.01298;-0.2131;0.13933
"sens|sen";-0.52302;0.17161;0.02775;0.00087;-0.53335;0.358;0.10823;0.01714;-0.06815;0.00833;0.00292;2e-05;0.26721;0.19774;-0.48563;0.79455;-0.38436;0.58605;-0.05864;0.01528
"moins";0.17139;0.01931;0.06489;0.00499;-0.05276;0.00367;-0.18751;0.05388;-0.16616;0.05186;0.00057;0;-0.03031;0.00267;-0.10532;0.03915;0.05289;0.01162;-0.14397;0.09649
"vote";-0.97029;0.37969;0.01806;0.00024;1.57553;2.00827;-0.20268;0.03863;0.7929;0.7247;-0.28536;0.12954;-0.0755;0.01015;-0.05449;0.00643;0.00404;4e-05;0.37081;0.39277
"occasion";0.42141;0.12732;0.40052;0.20722;0.25658;0.09468;0.20884;0.07291;-0.43893;0.3948;0.30159;0.25724;0.50325;0.80161;-0.29264;0.32975;0.02216;0.00223;0.18367;0.17133
"part";0.12982;0.0141;-0.29851;0.13429;-0.29789;0.1489;-0.05985;0.00699;-0.03309;0.00262;0.02601;0.00223;0.09538;0.03359;0.08917;0.03572;-0.10838;0.06213;0.06576;0.02562
"caractère";-0.05197;0.00077;-0.09527;0.00464;-0.25594;0.03729;0.18812;0.02342;-0.26095;0.05523;0.3784;0.1603;-0.03964;0.00197;0.38413;0.22489;-0.08931;0.01431;-0.1663;0.0556
"lutte";-0.17805;0.00663;-0.50191;0.09491;0.22949;0.02209;-0.06069;0.0018;-0.58135;0.202;0.03371;0.00094;0.36465;0.12275;0.34218;0.13149;-0.01229;2e-04;0.28502;0.12032
"trois";-0.32251;0.0839;-0.181;0.04761;-0.40529;0.26579;0.06506;0.00796;-0.02504;0.00145;0.17869;0.10159;0.06207;0.01372;0.0993;0.04271;-0.00811;0.00034;-0.11081;0.07015
"afin";0.47434;0.06049;0.3904;0.07383;0.05881;0.00187;0.05068;0.00161;-0.31213;0.07487;-0.05086;0.00274;0.38809;0.17877;-0.29917;0.12924;-0.18164;0.05609;0.09703;0.01793
"voir";-0.70264;0.28023;-0.14885;0.02266;0.32382;0.1194;-0.24187;0.07742;-0.04497;0.00328;-0.1697;0.06448;-0.00188;1e-05;0.04186;0.00534;0.06814;0.01666;-0.14239;0.08151
"mode";0.61867;0.20581;-0.28625;0.07938;-0.01273;0.00017;-0.04527;0.00257;-0.15201;0.03552;0.28295;0.16982;0.20915;0.10384;0.01049;0.00032;-0.27099;0.2497;0.04599;0.00806
"collectif";-0.28972;0.01755;-0.36471;0.05011;0.23143;0.02247;-0.11877;0.00688;-0.13108;0.01027;-0.11999;0.01188;0.35752;0.118;0.13061;0.01916;-0.12878;0.02193;0.18122;0.04864
"publique";0.00332;0;0.28044;0.04445;-0.264;0.04386;0.59618;0.25995;-0.01144;0.00012;-0.42446;0.22293;0.19059;0.0503;-0.15951;0.04286;-0.32162;0.20516;-0.17083;0.06484
"manière";0.1752;0.02384;-0.02363;0.00078;0.48231;0.36246;-0.1541;0.043;0.05039;0.00564;0.20667;0.13087;0.01452;0.00072;-0.06607;0.01821;-0.05422;0.01444;0.16201;0.1444
"façon";-0.15539;0.0018;0.13852;0.00258;-0.78492;0.09231;-0.3119;0.01694;0.46934;0.04702;0.78979;0.18376;-0.10347;0.00353;0.96188;0.37109;-0.06158;0.00179;0.23269;0.02864
"amener";0.49572;0.0624;-0.0635;0.00184;0.14427;0.0106;-0.32942;0.06425;0.31749;0.07316;0.05514;0.00305;0.50945;0.29094;-0.06861;0.00642;0.03242;0.00169;-0.01889;0.00064
"pauvreté";1.15571;1.35665;-0.98763;1.785;0.00334;2e-05;0.22836;0.1235;0.21608;0.13555;-0.14467;0.08385;-0.13149;0.07753;0.03833;0.00801;-0.01888;0.00229;-0.07839;0.04422
"limite";-0.14499;0.00345;0.19495;0.01125;0.83645;0.23061;0.34807;0.04641;-0.25561;0.03068;0.1717;0.01911;-0.0388;0.00109;0.72627;0.46543;-0.04001;0.00166;-0.34287;0.13682
"fr";-0.31141;0.08546;0.03663;0.00213;-0.85627;1.2962;1.29858;3.4651;0.57973;0.84657;0.02327;0.00188;0.06027;0.01413;0.25478;0.30721;0.37907;0.80073;-0.18824;0.2212
"organiser";0.16116;0.00931;-0.01283;0.00011;-0.24867;0.04447;-0.20941;0.03666;0.18173;0.03384;-0.3829;0.20732;-0.22417;0.07953;0.12042;0.02792;-0.32142;0.23418;0.1371;0.04773
"fondamental";-0.17513;0.00779;-0.1699;0.01321;0.52246;0.13905;-0.2932;0.0509;0.34801;0.0879;0.12493;0.01563;-0.01662;0.00031;0.18244;0.04539;-0.32597;0.17061;0.22841;0.09384
"définition";0.06744;0.00054;0.01671;6e-05;-0.28083;0.01891;0.20581;0.0118;-0.66102;0.14924;-0.29616;0.04134;-0.65514;0.22642;-0.08903;0.00509;-0.19171;0.02777;0.20163;0.03441
"plusieurs";0.3624;0.09024;0.32235;0.12863;-0.02696;0.001;-0.16454;0.04337;-0.12662;0.03149;0.17998;0.0878;0.43367;0.57045;-0.15697;0.09093;0.05579;0.01352;-0.16609;0.13425
"donc";-0.19554;0.01885;-0.35023;0.10893;-0.1161;0.01333;0.04379;0.0022;-0.19747;0.05494;0.24243;0.11427;-0.05984;0.00779;-0.05929;0.00931;-0.24155;0.18186;0.10491;0.03843
"réfléchir";-0.12345;0.00228;0.68982;0.12806;0.1083;0.00351;0.03955;0.00054;-0.213;0.01937;-0.68256;0.2745;0.40825;0.1099;-0.24567;0.04841;-0.1871;0.03306;0.05185;0.00284
"réaliser";0.01482;9e-05;0.40924;0.1262;-0.02438;5e-04;0.19234;0.03608;0.29269;0.10241;0.2369;0.09259;0.11004;0.02236;-0.11667;0.03058;-0.02658;0.00187;-0.38785;0.44563
"face";0.36009;0.07554;-0.19804;0.04116;0.40889;0.19538;0.21971;0.06557;-0.02283;0.00087;0.23756;0.12968;0.14626;0.05502;-0.07634;0.01823;-0.25825;0.24567;-0.01982;0.00162
"perspective";0.54355;0.26037;-0.04496;0.00321;-0.12881;0.02933;0.37597;0.29046;0.08952;0.02018;-0.07431;0.0192;-0.09;0.03151;0.09523;0.04292;-0.05107;0.01453;-0.0225;0.00316
"condition";0.11289;0.00818;-0.54112;0.33883;0.22751;0.06669;0.23378;0.08185;0.14265;0.03736;-0.33914;0.29139;0.34872;0.3448;0.00834;0.00024;0.56899;1.31486;0.25408;0.2937
"troisième";-0.69571;0.28195;0.62467;0.40954;0.05222;0.00319;1.36757;2.54031;0.76587;0.97664;0.17057;0.06685;0.19117;0.09398;0.56587;1.00177;0.44818;0.73988;0.23757;0.23288
"texte";-0.80264;0.26944;-0.15745;0.01868;-0.59793;0.29996;0.36454;0.12959;-0.03113;0.00116;0.74298;0.91071;0.15985;0.04718;0.00746;0.00013;0.25289;0.16913;0.44328;0.5821
"interroger";0.34157;0.05228;0.25141;0.05103;0.08552;0.00657;0.47003;0.23083;0.26027;0.08676;0.47723;0.40257;0.24682;0.12052;-0.10089;0.02449;0.33028;0.30908;0.08656;0.02378
"activité";0.3797;0.09906;0.09101;0.01025;-0.3321;0.15202;-0.11896;0.02267;-0.02493;0.00122;-0.18709;0.09487;-0.13262;0.05335;0.09048;0.03021;-0.20636;0.18502;0.44508;0.96408
"démographique";1.25659;1.50947;-0.98887;1.6842;0.50077;0.4809;0.49468;0.54545;-0.39458;0.42541;0.46135;0.8026;0.50228;1.06468;0.0264;0.00358;-0.16537;0.16532;-0.0437;0.01293
"médias";0.99694;0.07423;-0.13269;0.00237;-0.47777;0.0342;-0.54057;0.05089;0.74253;0.11769;-0.26888;0.0213;-0.23088;0.01758;-0.01493;9e-05;0.23264;0.02556;-0.12526;0.0083
"vers";0.06187;0.0032;-0.23803;0.08539;0.11644;0.02275;-0.18902;0.06969;0.07804;0.01456;-0.21292;0.14958;-0.14294;0.07545;0.00012;0;0.09878;0.05161;0.31889;0.60251
"éviter";0.06096;0.003;0.00047;0;-0.17877;0.05171;0.59234;0.65986;0.04712;0.00512;0.22921;0.16715;-0.34557;0.42522;0.21061;0.19215;0.31547;0.50758;0.42952;1.05402
"association";0.14265;0.00395;-0.49607;0.08609;0.27958;0.03045;-0.06214;0.00175;0.2025;0.02276;-0.71912;0.3961;0.34142;0.09992;0.05646;0.00332;0.41589;0.21237;0.15613;0.03353
"tel";-0.39861;0.09256;-0.01036;0.00011;-0.52915;0.32721;-0.20978;0.05977;-0.59553;0.59051;0.24721;0.14043;-0.34012;0.2975;0.1451;0.06586;-0.18676;0.12848;0.21185;0.18518
"image";-0.34826;0.08152;-0.11597;0.01629;-0.48566;0.31805;-0.02298;0.00083;-0.03161;0.00192;0.17087;0.07741;0.23207;0.15981;-0.19694;0.14001;-0.05414;0.01246;-0.07712;0.02832
"universel";-0.44805;0.06897;-0.12028;0.00896;1.00032;0.68962;-0.03375;0.00091;0.3244;0.10333;-0.7479;0.75801;-0.04792;0.00348;0.13052;0.03143;0.21175;0.09741;0.52587;0.67293
"finalité";-0.2612;0.00204;1.0737;0.06205;-0.3441;0.0071;1.7099;0.20365;0.34558;0.0102;0.94423;0.10506;-0.01367;2e-05;0.42298;0.0287;0.28333;0.01516;0.85887;0.15609
"autrui";-1.13295;0.01917;-0.30682;0.00253;-0.75183;0.01694;0.21643;0.00163;-0.13405;0.00077;-0.43357;0.01108;0.93471;0.05761;-1.06548;0.09107;-0.44385;0.01861;-0.97474;0.10052
"moyen";0.06423;0.00277;0.00027;0;-0.43477;0.25489;-0.36746;0.21162;-0.29628;0.16864;0.13269;0.04668;-0.35338;0.37055;0.02061;0.00153;0.29557;0.3713;0.38773;0.71575
"régime";-1.05615;0.63313;-0.01618;0.00027;0.61017;0.42392;0.40303;0.21497;0.89107;1.28812;0.47306;0.50104;0.06488;0.01055;-0.21399;0.13958;0.08325;0.02487;0.13398;0.07217
"rendre";-0.345;0.08178;-0.04486;0.00249;-0.16313;0.03668;-0.10135;0.01646;-0.22321;0.09784;0.25535;0.17672;-0.10627;0.03426;-0.26519;0.2595;-0.06361;0.01758;-0.17318;0.14596
"devenir";-0.26912;0.05409;-0.12547;0.02118;0.04046;0.00245;-0.25784;0.11577;-0.07203;0.01108;-0.03199;0.00301;-0.1092;0.03931;0.06322;0.01603;0.02427;0.00278;-0.43601;1.00566
"origine";-0.00604;2e-05;-0.02933;9e-04;-0.31274;0.1143;-0.4629;0.29104;0.09407;0.01474;-0.04907;0.00553;-0.07027;0.0127;0.05592;0.00978;-0.12801;0.06036;0.42532;0.74643
"spatial";0.89821;0.73509;0.82145;1.10772;0.02398;0.00105;-0.08219;0.01435;-0.16563;0.07145;0.0944;0.03203;0.13524;0.07357;-0.21636;0.22905;0.26072;0.39164;-0.07976;0.04106
"analyser";0.4049;0.06612;-0.12493;0.01134;0.66835;0.36139;0.14118;0.01874;-0.17892;0.0369;0.58342;0.54149;0.23443;0.09785;0.08315;0.01497;-0.06409;0.01048;0.03314;0.00314
"notre";-0.40423;0.04393;0.09493;0.00437;1.07524;0.62357;-0.1224;0.00939;-0.10352;0.00823;0.02775;0.00082;-0.41534;0.20475;0.43671;0.27537;-0.01954;0.00065;-0.24722;0.11639
"conflit";-0.29398;0.07745;-0.07607;0.00934;0.74443;0.99634;-0.05673;0.00673;0.4641;0.55174;0.488;0.84188;-0.62493;1.54512;-0.39762;0.76095;0.10486;0.06231;-0.03989;0.0101
"Histoire";-0.95317;0.74639;-0.08367;0.01036;-0.92358;1.40579;0.73329;1.03;0.11877;0.03312;0.87222;2.46535;0.14183;0.07296;0.19016;0.15953;0.35636;0.65971;0.44924;1.17438
"aujourd'hui";0.37153;0.06804;-0.14206;0.01792;-0.06541;0.00423;-0.00918;1e-04;-0.1211;0.02066;-0.09182;0.01639;-0.0644;0.00903;0.00079;0;0.22844;0.16266;0.19913;0.13844
"flux";0.96214;0.8158;0.74988;0.89283;-0.51667;0.47193;-1.12993;2.62348;0.76759;1.4841;0.23646;0.19436;0.37513;0.54749;-0.05493;0.01428;0.28198;0.44308;-0.11302;0.07974
"conduire";0.38455;0.08614;0.09101;0.00869;-0.01456;0.00025;-0.10033;0.01367;0.34516;0.19836;-0.05633;0.00729;-0.0327;0.00275;-0.03814;0.00455;-0.1552;0.08873;-0.24532;0.24832
"www";-0.45808;0.18179;0.03115;0.00151;-0.88407;1.35834;1.2717;3.26677;0.62327;0.96192;0.23849;0.19437;0.17337;0.11496;0.24151;0.27138;0.40513;0.89914;-0.09883;0.05993
"objet";-0.29759;0.02381;0.3256;0.05136;-0.232;0.02903;0.33191;0.06906;0.20426;0.03206;0.04359;0.00202;0.05105;0.00309;0.20557;0.06101;0.12647;0.02719;0.17334;0.05722
"cur";-0.08062;0.00243;0.2515;0.04256;-0.24399;0.0446;-0.47333;0.19507;-0.3582;0.13694;0.33369;0.16402;-0.00201;1e-05;-0.07804;0.01221;0.15647;0.05781;-0.28337;0.21239
"ordre";-0.51746;0.18398;-0.21249;0.05589;-0.26596;0.0975;-0.27154;0.11813;-0.42245;0.35048;-0.04494;0.00547;-0.21854;0.14487;0.06489;0.01554;-0.0047;1e-04;0.19778;0.19038
"conquête";-0.63477;0.21065;-0.31058;0.09086;-0.31634;0.10495;-0.21722;0.05751;-0.34852;0.1815;0.04255;0.00373;-0.16607;0.06365;-0.1752;0.08618;-0.18382;0.1117;0.65987;1.61238
"exprimer";-0.05312;0.00046;0.10528;0.00328;-0.11405;0.00429;0.14512;0.00807;-0.48573;0.1108;-0.23284;0.03514;0.19537;0.02769;-0.40382;0.14389;-0.12616;0.01654;0.25962;0.07844
"global";0.89154;0.65299;-0.54035;0.43216;0.4389;0.31746;0.21045;0.08484;-0.15554;0.05681;0.80011;2.07455;0.76617;2.12897;0.14511;0.0929;-0.62577;2.03422;0.12455;0.09027
"analyse";0.83372;0.39453;0.25691;0.0675;-0.00495;3e-05;0.00043;0;0.00215;1e-05;0.01129;0.00029;-0.06517;0.01064;-0.03963;0.00479;0.03664;0.00482;-0.0588;0.0139
"différence";-0.07645;0.00079;0.18551;0.00833;0.01221;4e-05;-0.12189;0.00466;-0.25973;0.02592;-0.13055;0.00904;0.55774;0.18461;-0.09505;0.00652;-0.10751;0.00982;-0.35784;0.12193
"support";-0.8669;0.50514;-0.18733;0.0425;-0.8677;1.0152;0.08104;0.01029;-0.24772;0.11789;0.10638;0.03;0.18488;0.10142;-0.45698;0.75384;-0.29118;0.36036;0.20903;0.20803
"particulièrement";0.31478;0.06068;0.33462;0.12354;0.07993;0.00785;0.58295;0.48526;-0.06356;0.00707;-0.25779;0.16053;0.03643;0.00359;0.17633;0.10226;0.16394;0.10407;-0.14331;0.08909
"régional";0.78738;0.51858;0.91518;1.26223;-0.07204;0.00871;0.40191;0.31505;-0.07687;0.01413;-0.13791;0.06275;0.05459;0.011;0.0489;0.01074;0.0432;0.00987;-0.01072;0.00068
"évidence";0.77691;0.32457;-0.38636;0.14462;0.10294;0.01143;-0.03182;0.00127;0.0016;0;0.1226;0.03188;0.14278;0.0484;-0.05956;0.01024;0.07049;0.0169;-0.09663;0.03557
"empire";-0.65993;0.37079;-0.11433;0.02005;0.04531;0.00351;-0.53349;0.56501;-0.94857;2.1896;0.43246;0.6281;-0.60824;1.39052;0.93057;3.95949;0.18142;0.17719;-0.75726;3.45816
"expliquer";-0.19585;0.0126;-0.29414;0.05122;0.08756;0.00505;0.17452;0.02334;-0.06572;0.00406;0.61118;0.4842;0.30211;0.13241;0.58999;0.6143;0.07307;0.01109;-0.17653;0.07253
"pauvre";1.05951;0.98928;-0.89612;1.27504;-0.35388;0.2214;0.00365;3e-05;0.63125;1.00371;-0.56312;1.10234;-0.57784;1.29905;0.05282;0.0132;0.08879;0.04394;-0.11361;0.08057
"vivre";-0.14615;0.00734;0.23518;0.03423;-0.10909;0.0082;-0.16748;0.02247;-0.20019;0.03935;0.21954;0.06531;-0.55095;0.46037;-0.50065;0.46244;-0.12494;0.03391;0.57686;0.80975
"suffrage";-0.96491;0.22251;-0.0357;0.00055;1.50705;1.08887;-0.27984;0.04364;0.5789;0.22892;-0.75632;0.53925;0.35129;0.13019;0.30923;0.12273;0.31025;0.14546;0.61664;0.64368
"loin";-0.13558;0.01373;-0.1992;0.05339;-0.76361;0.87361;0.32552;0.18453;0.26541;0.15037;-0.05768;0.0098;-0.10402;0.03568;0.04812;0.00929;-0.03097;0.00453;0.05536;0.01621
"engager";-0.29669;0.01709;-0.04754;0.00079;-0.49451;0.09526;0.31408;0.04466;-0.02723;0.00041;-0.15713;0.01891;0.53162;0.24227;-0.30709;0.09834;-0.07963;0.00779;-0.76499;0.80489
"intérêt";-0.4515;0.07917;-0.1243;0.01081;-0.14916;0.01733;0.0579;0.00304;0.01765;0.00035;0.00253;1e-05;0.41455;0.29464;-0.31926;0.21258;-0.20938;0.10765;-0.19613;0.10582
"mobilité";0.94424;0.74577;1.24666;2.34217;-0.03905;0.00256;-0.44655;0.38891;-0.10786;0.02781;0.07539;0.01876;0.13458;0.06689;-0.62798;1.77149;0.59084;1.84642;0.02163;0.00277
"aménagement";0.7357;0.45274;1.47096;3.2608;0.12782;0.02742;1.09164;2.32419;-0.58169;0.80896;-0.50295;0.83463;-0.2453;0.2222;-0.0034;5e-05;-0.47568;1.19681;0.16281;0.15706
"niveau";0.93814;0.51269;-0.7816;0.64117;0.05844;0.00399;0.09343;0.01186;0.31298;0.1631;-0.1968;0.089;-0.03701;0.00352;0.01582;0.00078;0.01068;0.00042;-0.0218;0.00196
"stéréotype";-1.23462;0.02277;0.07299;0.00014;-1.14413;0.03922;2.40648;0.20169;1.86035;0.14776;2.81913;0.46827;0.59066;0.02301;1.16404;0.10869;1.72222;0.28014;1.26026;0.16804
"essentiel";0.55768;0.14865;-0.73574;0.46616;-0.26963;0.06971;0.10447;0.01216;0.07095;0.00688;-0.28609;0.15432;-0.58659;0.72607;-0.15434;0.06114;0.09753;0.02875;0.11427;0.0442
"documentation";-0.21941;0.04027;0.10118;0.01543;-0.90969;1.38862;0.46742;0.42612;0.53475;0.68367;0.28004;0.25875;-0.04939;0.00901;0.38301;0.65898;-0.0041;9e-05;0.31821;0.59994
"Louis";-0.85187;0.60701;-0.22076;0.07345;-0.4477;0.33633;-0.21244;0.08802;-0.70786;1.19793;0.15556;0.07984;-0.0428;0.00677;0.14255;0.09128;-0.02619;0.00363;-0.45586;1.2312
"justice";-0.06157;0.00051;0.24879;0.01499;-0.15629;0.00659;-0.13821;0.00599;-0.47966;0.0884;-0.04466;0.00106;0.01854;2e-04;-0.34164;0.08426;0.39213;0.13071;-0.74183;0.524
"mener";0.1579;0.00596;-0.02874;0.00036;0.58946;0.16658;0.01334;1e-04;0.06337;0.00274;0.39791;0.14926;0.45073;0.21434;0.33595;0.14486;-0.12126;0.02222;0.33772;0.19307
"dignité";-0.55139;0.00454;-0.05713;9e-05;0.30461;0.00278;-0.71456;0.01778;-1.44959;0.08971;0.69941;0.02882;-0.9299;0.05702;1.79234;0.2577;0.50142;0.02375;-1.85907;0.36566
"mobiliser";0.81846;0.23014;0.31624;0.0619;0.15775;0.01715;-0.10324;0.00854;-0.06094;0.00365;0.22398;0.06799;0.27912;0.11816;-0.07307;0.00985;-0.25578;0.14213;-0.06754;0.0111
"système";-0.03782;0.001;-0.27254;0.09395;-0.10959;0.01691;0.09571;0.01499;-0.00934;0.00017;-0.13848;0.05311;-0.11466;0.04075;-0.07498;0.02119;0.04042;0.00725;0.28793;0.41224
"changement";0.96865;0.70074;-0.66994;0.60392;0.75925;0.86367;0.43851;0.33485;-0.57804;0.71326;0.76613;1.72916;1.18094;4.5981;0.14437;0.0836;-0.57879;1.58204;0.04065;0.00874
"individu";-0.58192;0.08093;0.01139;6e-05;0.09344;0.00419;-0.04268;0.00102;-0.02094;3e-04;0.19537;0.03598;-0.3446;0.12529;-0.60123;0.46395;-0.24835;0.0932;-0.09032;0.01381
"parmi";0.01142;8e-05;0.14603;0.02468;-0.26612;0.09125;-0.09598;0.0138;0.11707;0.02516;-0.10151;0.02611;-0.07596;0.01636;-0.1129;0.04397;-0.0166;0.00112;0.20178;0.18524
"nombre";0.71264;0.2655;-0.55536;0.29051;-0.04442;0.00207;0.04455;0.00242;0.17007;0.04322;-0.17538;0.06343;-0.11371;0.02984;-0.11707;0.03848;0.07437;0.01828;-0.09823;0.03573
"santé";1.14254;0.77993;-1.2827;1.7711;-0.02087;0.00052;0.59479;0.49284;0.16465;0.04629;-0.65451;1.00961;-0.76587;1.54711;-0.23531;0.17767;0.33105;0.41404;-0.07726;0.02526
"respecter";0.47311;0.01337;0.00947;1e-05;-0.4863;0.02834;-0.40974;0.02339;0.41475;0.02938;-0.19011;0.00852;0.15195;0.00609;-0.45334;0.06594;0.30908;0.03609;-0.34328;0.04987
"%";0.22128;0.03949;-0.37962;0.20942;-0.60291;0.58816;-0.28967;0.15781;0.25172;0.14608;-0.24216;0.18658;-0.13078;0.0609;-0.05972;0.01545;-0.16632;0.14109;0.04331;0.01072
"inviter";0.12788;0.00537;0.25449;0.03835;-0.32583;0.06999;-0.3647;0.10191;0.33155;0.10325;-0.1445;0.02707;0.33038;0.15835;-0.13936;0.03427;-0.40912;0.34779;-0.12935;0.03894
"civique";0.58734;0.09275;0.7364;0.26269;0.00025;0;0.53814;0.18154;-0.11739;0.01059;-0.02972;0.00094;-0.02661;0.00084;-0.21355;0.06585;0.14229;0.03442;-0.00926;0.00016
"avant";-0.48038;0.07583;0.13514;0.01081;0.20451;0.02757;-0.32916;0.08301;0.03084;0.00089;-0.06099;0.00482;0.08601;0.01073;0.43649;0.33623;0.11851;0.02918;0.01291;0.00039
"connaissance";0.00585;1e-05;-0.22308;0.02411;0.06133;0.00203;0.26165;0.04292;0.60338;0.27977;-0.01065;0.00012;0.09349;0.01037;0.46536;0.31269;0.26622;0.12049;0.55558;0.58782
"maritime";0.29737;0.07133;0.55474;0.4472;0.11398;0.02102;-0.39557;0.29428;0.00536;7e-05;-0.17969;0.10273;0.20606;0.15119;-0.43811;0.83144;0.65635;2.19715;0.06417;0.02353
"XIXe";-0.90126;0.42464;-0.17246;0.02802;0.58738;0.36184;-0.16663;0.03385;0.1443;0.03111;-0.97318;1.95308;0.84162;1.63474;0.05157;0.00747;0.35066;0.40648;0.21626;0.17318
"mesure";0.23485;0.01977;-0.66196;0.28302;0.06809;0.00333;0.05187;0.00225;0.34733;0.12361;-0.42056;0.25011;-0.09442;0.01411;-0.09736;0.01825;-0.02468;0.00138;-0.00022;0
"la";-0.66184;0.14394;-0.04665;0.00129;-0.34246;0.07731;-0.26075;0.05209;-0.40966;0.15763;-0.24584;0.07834;0.20526;0.06112;-0.1292;0.02946;-0.03557;0.00263;0.43547;0.44139
"utiliser";0.13808;0.0074;-0.39506;0.1092;0.12882;0.01293;0.02211;0.00044;0.05802;0.00374;0.11773;0.02123;0.1401;0.03365;-0.02443;0.00124;0.10224;0.02567;0.18966;0.09894
"nécessaire";0.42276;0.04538;-0.21439;0.02103;0.28027;0.04001;0.28257;0.04727;-0.39925;0.11569;-0.17798;0.03173;0.26544;0.07899;0.10499;0.01503;-0.31932;0.16372;0.12027;0.02602
"domaine";0.1546;0.01142;0.50466;0.21932;-0.27956;0.07494;0.06449;0.00463;-0.29615;0.11982;-0.1782;0.05987;-0.01433;0.00043;0.09637;0.02384;-0.4972;0.74716;0.13612;0.06273
"union";0.38702;0.10739;1.73107;3.87087;0.34549;0.17168;1.26666;2.68217;-0.39677;0.32261;-0.57335;0.9297;-0.61943;1.21444;-0.02507;0.00242;-0.75915;2.61272;0.18505;0.1739
"école";0.00497;1e-05;-0.75036;0.24244;0.33259;0.05303;-0.03772;0.00079;0.0249;0.00042;-0.93119;0.81743;-0.24042;0.06099;0.36836;0.17415;0.61974;0.58042;0.49205;0.40986
"colonial";-0.97907;0.73022;-0.20561;0.05802;0.5382;0.44265;-0.11381;0.02301;0.10838;0.02557;-0.92191;2.55394;0.92144;2.85532;0.01436;0.00084;0.20065;0.19394;0.14264;0.10978
"échange";-0.0997;0.00668;0.25435;0.07834;-0.22402;0.06767;-0.42883;0.28821;-0.23954;0.11024;-0.0645;0.01103;0.11204;0.03725;-0.03105;0.00348;0.2231;0.21155;-0.2066;0.20322
"aspect";-0.21124;0.02733;0.34771;0.1334;0.03747;0.00172;0.38644;0.21324;0.10451;0.01912;0.0222;0.00119;-0.19784;0.10582;0.31934;0.33539;0.08922;0.03083;-0.05739;0.01429
"marquer";-0.18846;0.02705;-0.1715;0.04037;0.23624;0.08528;-0.20779;0.07669;-0.03672;0.00294;0.1651;0.08191;-0.00488;8e-05;0.35747;0.52279;0.16138;0.12545;-0.22625;0.27622
"affaire";-0.15504;0.0079;0.34711;0.07133;-0.05562;0.00204;-0.43453;0.14467;0.29566;0.08211;-0.38513;0.19226;0.43991;0.28074;0.05084;0.00456;-0.17944;0.0669;-0.14139;0.04653
"élément";0.41087;0.06052;0.16574;0.01774;-0.44563;0.14281;-0.37629;0.11835;0.46571;0.22222;0.01622;0.00037;0.06846;0.00742;0.36462;0.25595;-0.47916;0.52043;0.26018;0.17189
"souvent";0.24576;0.03609;-0.05378;0.00311;0.00819;8e-05;-0.22815;0.07251;-0.08923;0.0136;-0.12716;0.03811;-0.0211;0.00117;0.13926;0.06223;0.07033;0.01868;-0.0801;0.02715
"territorial";0.56141;0.22126;0.71295;0.64292;-0.00965;0.00013;0.5103;0.42626;-0.50551;0.51275;0.0518;0.00743;0.09914;0.03046;-0.07675;0.02221;-0.09462;0.03974;0.09336;0.04334
"chaque";-0.05401;0.00087;-0.0769;0.00318;-0.2098;0.02638;-0.11957;0.00996;-0.04134;0.00146;-0.02293;0.00062;-0.2469;0.0804;-0.52604;0.44396;0.13557;0.03472;-0.1008;0.0215
"exercice";-0.76975;0.07965;0.18031;0.00787;0.23532;0.01493;0.25951;0.02111;0.00576;1e-05;0.07468;0.00296;-0.28487;0.04816;0.3034;0.06646;0.00954;8e-05;-0.43883;0.18337
"antisémitisme";-0.70338;0.00739;-0.31939;0.00275;-1.13514;0.03861;-0.47952;0.00801;-1.08982;0.05071;0.56392;0.01874;-0.84434;0.04701;-0.09881;0.00078;-0.25926;0.00635;1.9167;0.38868
"concret";0.00909;5e-05;0.17726;0.03129;-0.07426;0.00611;0.10041;0.01299;-0.41944;0.2779;0.10941;0.0261;-0.16354;0.06525;0.0989;0.02903;-0.08905;0.02771;0.49751;0.96892
"puis";-0.78506;0.25777;-0.18374;0.02544;-0.38084;0.12169;0.01345;0.00018;-0.42555;0.21647;0.06462;0.00689;0.18595;0.06384;-0.20748;0.09669;-0.1773;0.08314;0.00795;0.00019
"nation";-0.19768;0.01868;-0.36181;0.11273;-0.09135;0.008;-0.03589;0.00144;0.23504;0.07547;-0.5263;0.52225;0.05393;0.00614;-0.14269;0.05226;-0.07697;0.01791;-0.34879;0.41187
"individuel";0.00942;2e-05;-0.15644;0.00988;0.20247;0.01843;0.09472;0.00469;-0.27752;0.04932;-0.40529;0.14517;0.32097;0.1019;0.12834;0.01982;-0.16339;0.03782;0.10229;0.0166
"conscience";0.12957;0.00301;-0.22848;0.01686;-0.0416;0.00062;-0.32084;0.04302;0.06102;0.00191;0.06714;0.00319;-0.10584;0.00886;0.06917;0.0046;-0.01044;0.00012;0.13137;0.02191
