"travailler";0.6239;0.43034;-0.32392;0.12554;0.02375;0.00097;0.21057;0.1242;0.19726;0.13875
"cadre";-0.05016;0.00534;-0.23653;0.1286;0.05838;0.0113;0.05115;0.01408;0.16081;0.17716
"vie";-0.37862;0.40456;0.1691;0.08734;0.1066;0.05007;0.06868;0.03373;0.07404;0.04989
"notion";0.4338;0.30113;-0.23058;0.09208;0.12077;0.03644;0.08763;0.03113;0.0931;0.04473
"notamment";0.03737;0.00366;-0.01289;0.00047;-0.07484;0.0229;-0.13358;0.11838;0.09928;0.08325
"mise";-0.16841;0.0982;0.07676;0.02208;-0.07772;0.03266;-0.12306;0.13285;-0.10321;0.11895
"guerre";0.88369;3.45345;0.46318;1.0268;0.51023;1.79759;-0.28341;0.89995;-0.28382;1.14901
"Europe";0.15631;0.11018;-4e-04;0;-0.21768;0.33366;0.05493;0.03448;-0.17736;0.45754
"personne";0.27767;0.04262;-0.36657;0.08039;-0.4437;0.16993;-0.03566;0.00178;0.78741;1.1055
"place";0.28565;0.24452;-0.14979;0.07277;-0.19511;0.17813;-0.12639;0.1213;-0.09495;0.08713
"citoyen";0.67941;0.44318;-0.40639;0.17161;-0.05986;0.00537;-0.05003;0.00609;-0.09981;0.03085
"république";1.10745;2.35505;-0.09987;0.02073;0.08667;0.02252;-0.44465;0.96193;7e-05;0
"situation";-0.31664;0.18085;0.07611;0.01131;-0.10486;0.03097;-0.19706;0.17748;-0.01922;0.00215
"économique";0.1;0.03782;-0.16919;0.11717;-0.25794;0.39292;0.01286;0.00158;0.05917;0.04272
"quel";0.45598;0.64122;-0.44804;0.67001;0.16321;0.12827;-0.00066;0;0.01304;0.00169
"forme";-0.16617;0.04017;0.17437;0.04787;-0.02821;0.00181;-0.12068;0.05368;0.14649;0.10069
